timestamp,x_m,y_m,speed_kmh,accel_x,accel_y,accel_z,gyro_yaw,gyro_pitch,gyro_roll,gravity_x,gravity_y,gravity_z,mag_x,mag_y,mag_z
2019-09-08 10:07:53,0,0,5.57,-0.0490801667,3.538802592,8.944325203,0.02988092928,0.02277656214,0.03805179327,0.5871876789,2.586807899,9.441032939,2.214444204,-18.14821433,37.37411341
2019-09-08 10:07:53,0,0,5.57,0.09003521104,3.903616533,8.862498636,-0.003295701141,0.03340995979,0.02801239918,0.5783923554,2.580519973,9.443312034,2.167556541,-18.41100495,37.44923091
2019-09-08 10:07:53,0,0,5.57,0.1491162,4.089151125,8.844174523,-0.00226413794,0.03101787662,-0.02311679739,0.5933855185,2.60054424,9.436871243,1.73527394,-18.87649531,37.67693789
2019-09-08 10:07:53,0,0,5.57,-0.6872204977,4.158678873,9.65379358,0.01899533611,0.02972803814,0.01671302724,0.5964069857,2.584558415,9.440968088,2.435966512,-18.7746378,37.2725186
2019-09-08 10:07:53,0,0,5.57,-0.269847218,3.71479375,9.192973238,0.04014995088,0.03881655978,0.001355588265,0.6025098222,2.593382304,9.438265427,2.479228648,-18.52770841,37.13964925
2019-09-08 10:07:53,0,0,5.57,0.1532298167,4.147065652,8.969100671,0.02155267787,0.02382452352,0.03210210914,0.5916613896,2.590573113,9.439717995,1.940248331,-17.80994036,36.91401849
2019-09-08 10:07:53,0,0,5.57,0.5269644371,3.419123667,8.957892553,0.04347241959,0.02081908609,0.02040733898,0.5913881801,2.584060877,9.441419803,1.733680159,-17.5768744,37.76684312
2019-09-08 10:07:53,0,0,5.57,-0.2726699613,4.276827904,8.646854837,-0.03432017542,0.01951188082,-0.0005968604929,0.588820904,2.594224125,9.438789691,1.996630102,-18.40801191,37.6565355
2019-09-08 10:07:53,0,0,5.57,0.2380311121,3.99038077,9.059176826,-0.0003026361125,-0.004972406912,-0.02184096774,0.5909102635,2.593486658,9.43896496,1.92569847,-18.49943689,37.88349403
2019-09-08 10:07:53,0,0,5.57,0.1836820172,4.006085172,9.177783922,0.0485656349,0.012641104,-0.008099922107,0.5821243032,2.596324784,9.438737046,1.912809957,-18.0939638,37.63788161
2019-09-08 10:07:54,0,0,5.57,-0.04972338882,4.105442938,9.388217372,-0.03971533365,0.01897705227,-0.01249720195,0.6039441759,2.580695104,9.441555958,1.824937461,-18.70312066,37.74836395
2019-09-08 10:07:54,0,0,5.57,0.1212088902,3.410160261,9.102379587,-0.0001996434911,0.01194700026,0.009006954645,0.6029359081,2.594394975,9.437960554,1.904792701,-18.42378804,37.40690175
2019-09-08 10:07:54,0,0,5.57,0.2709658356,4.638254587,8.744407479,-0.004056093314,0.0157820162,-0.002045898651,0.5981860487,2.588753579,9.439808117,2.595654818,-18.109656,37.33959207
2019-09-08 10:07:54,0,0,5.57,-0.3818095046,4.426072025,9.008905462,0.009178673262,0.054486591,-0.02325301523,0.587246654,2.590833556,9.439923613,1.874822678,-17.83776289,37.38289522
2019-09-08 10:07:54,0,0,5.57,0.4505382077,3.502332328,9.106579503,0.01412135679,0.007921881441,0.002013911223,0.5855354895,2.593498501,9.439299123,2.072616239,-17.76268382,37.99399328
2019-09-08 10:07:54,0,0,5.57,-0.2798703355,4.451688392,9.221989258,0.001046402625,-0.003889418777,0.0104331728,0.5841609476,2.596025223,9.438587571,1.845725253,-18.44506769,37.93591802
2019-09-08 10:07:54,0,0,5.57,0.08778482044,3.959308894,9.202385273,0.007086871103,0.02726930082,-0.007736169391,0.5906226917,2.599703678,9.43717165,1.384613448,-18.35905642,38.00357869
2019-09-08 10:07:54,0,0,5.57,-0.1479317759,4.199694661,9.092606346,-0.02302322367,0.02174920244,-0.01656048783,0.592534067,2.599220901,9.437288143,1.823612462,-19.14950263,37.80870782
2019-09-08 10:07:54,0,0,5.57,0.196082866,3.815578771,8.806561515,-0.02945720691,0.01654868399,-0.02641263853,0.5935146693,2.59864788,9.437280068,1.802741992,-18.50547332,37.49807833
2019-09-08 10:07:54,0,0,5.57,0.268105199,3.760734489,9.291047149,-0.01557921767,0.007314024627,0.0005225242576,0.5943987698,2.599202466,9.437176144,1.618300114,-17.7350686,38.07726548
2019-09-08 10:07:55,0,0,5.57,0.0677650818,3.50640714,9.3586175,-0.006131798974,0.01382492217,-0.004912552147,0.5968772446,2.596034398,9.437890644,2.139887045,-18.25550053,37.54332009
2019-09-08 10:07:55,0,0,5.57,0.09482444303,3.461539111,9.14849494,-0.01706776939,0.01976942338,-0.01642184548,0.5927505205,2.596369422,9.438057698,2.224879964,-18.58261264,38.0122272
2019-09-08 10:07:55,0,0,5.57,0.3558850378,3.653910879,9.026818586,-0.01381250319,0.02687727789,-0.0150027997,0.5937954201,2.599146489,9.437229395,2.0560456,-18.93519462,37.08073329
2019-09-08 10:07:55,0,0,5.57,0.3098133353,3.382254685,9.292332689,0.01656290919,0.02785691584,0.0006227070823,0.5857472827,2.599468663,9.437646155,2.035221635,-18.66156929,37.9211472
2019-09-08 10:07:55,0,0,5.57,0.4632062433,3.567067994,9.344395457,-0.009010677476,0.03876358195,-0.005463751621,0.5867619745,2.599530897,9.437565363,1.83079434,-18.38279406,37.40028843
2019-09-08 10:07:55,0,0,5.57,0.2788915997,3.473389713,9.39757287,0.002976750146,-0.008318242577,-0.0001989594713,0.588585327,2.599301235,9.437513973,1.71255497,-18.2587477,37.76843507
2019-09-08 10:07:55,0,0,5.57,0.4834536699,3.328088151,9.149666854,0.007597328614,0.02120712872,-0.008004494106,0.5908362059,2.601488252,9.436772015,1.387066202,-18.33013119,37.61107733
2019-09-08 10:07:55,0,0,5.57,0.4187177261,3.100887187,9.348468439,7.25E-05,0.008319535427,-0.01274945782,0.5942297674,2.594847539,9.438382811,2.050664345,-17.94689319,37.00703583
2019-09-08 10:07:55,0,0,5.57,0.5270699131,3.01735518,9.358542047,-0.0178046741,0.002999896719,-0.01848815894,0.5932416821,2.593990117,9.438680327,1.790354308,-18.15551838,37.5378034
2019-09-08 10:07:55,0,0,5.57,0.5098248645,3.092391308,9.23879009,0.006253375253,-0.008047117628,-0.002328478333,0.5921752177,2.596922266,9.437941978,1.604321506,-18.21861379,37.50447525
2019-09-08 10:07:56,0,0,5.57,0.5711757044,2.957646818,9.422189484,0.001605011839,0.001495424834,0.001504509539,0.5901731608,2.596704614,9.43812744,1.865853118,-17.62176831,37.189076
2019-09-08 10:07:56,0,0,5.57,0.7292768163,2.926964324,9.367356192,-0.01279149246,0.004770788968,0.008735198719,0.5890890717,2.595822332,9.43843781,1.785879902,-17.56739911,37.24149999
2019-09-08 10:07:56,0,0,5.57,0.4960952706,3.293899955,9.29761975,-0.01853996716,-0.006413716223,-0.004838898963,0.5885468578,2.601898024,9.436803194,2.540874624,-17.65036698,37.35195044
2019-09-08 10:07:56,0,0,5.57,0.6837356527,2.88591571,9.417100017,-0.0171995018,0.02482576982,-0.01338100789,0.5896309469,2.602780306,9.436492823,1.80546067,-18.08942992,37.77843613
2019-09-08 10:07:56,0,0,5.57,0.7756077947,2.93488618,9.499771024,-0.0282122045,0.01470604448,-0.01261620483,0.5893400544,2.59989771,9.437302774,1.879855883,-18.27760197,37.50337862
2019-09-08 10:07:56,0,0,5.57,0.6133275974,2.67560652,9.330059642,-0.001828884962,0.005821073803,0.001408883795,0.5915585647,2.597263882,9.437886867,0.987947374,-17.69047353,36.87865516
2019-09-08 10:07:56,0,0,5.57,0.5683434356,2.680160428,9.260584784,-0.00118185258,0.01243271937,-0.003460570077,0.5896686959,2.599481513,9.437396449,1.609272033,-17.75637059,37.50188324
2019-09-08 10:07:56,0,0,5.57,0.7466756874,2.436541822,9.485081103,-0.01727361337,-0.008071308375,-0.006257798284,0.5902145111,2.596915841,9.438066832,2.104759092,-18.28154017,37.23060942
2019-09-08 10:07:56,0,0,5.57,0.8474645434,2.738045229,9.472609534,-0.01517991383,0.01586841169,-0.01172141897,0.5886907523,2.601008078,9.436934686,1.805391495,-17.35444382,37.25451303
2019-09-08 10:07:56,0,0,5.57,0.6190200837,2.97198744,9.545370797,-0.01623048828,0.006857435266,-0.01965023323,0.5917933632,2.598928837,9.437414857,1.729288431,-17.89083742,37.59361512
2019-09-08 10:07:57,0,0,5.57,0.640083914,2.91982091,9.495538305,0.01093133845,0.03119129842,-0.00722161119,0.5933117997,2.595512169,9.438257902,1.775652594,-17.20794652,37.86028043
2019-09-08 10:07:57,0,0,5.57,0.5938207452,3.143584773,9.386864598,-0.0008351693891,-0.001972118412,-0.001785640057,0.5914456564,2.594126596,9.438755594,1.786367228,-17.45582108,37.92768517
2019-09-08 10:07:57,0,0,5.57,0.6434715829,2.633323805,9.404296749,0.01657817434,0.01044924311,0.001515129722,0.5914219309,2.597729799,9.437767483,2.121038228,-18.22851572,37.92149537
2019-09-08 10:07:57,0,0,5.57,0.5402331003,2.385627032,9.401809354,0.007626173114,0.0137059954,-0.002441047675,0.5898704056,2.595623619,9.438443335,1.950042613,-17.49053658,37.60487687
2019-09-08 10:07:57,0,0,5.57,0.6384309404,2.303025327,9.39528651,-0.01527466936,-0.01331757703,-0.0007437930989,0.5929159216,2.59721433,9.437815265,1.459832335,-17.78706278,37.25996225
2019-09-08 10:07:57,0,0,5.57,0.7081707144,2.546002333,9.425934643,0.01897782894,0.01551630745,-0.005765454389,0.5924603482,2.59418883,9.438674802,2.06857256,-18.62510918,37.77397934
2019-09-08 10:07:57,0,0,5.57,0.8341044533,2.309784078,9.458199356,0.02306512966,0.01206146698,-0.004443654795,0.5942276067,2.592741527,9.438961351,1.742929642,-17.83111255,38.35555138
2019-09-08 10:07:57,0,0,5.57,0.9232399269,2.430901902,9.661971895,0.007059645268,0.02152266777,-0.009361363129,0.5913413911,2.599413357,9.43731016,1.626678923,-18.12080288,37.8606117
2019-09-08 10:07:57,0,0,5.57,0.7800812057,2.612893779,9.602268979,-0.004020196016,-0.01847064726,-0.0061509667,0.5909839823,2.59851873,9.437578301,1.34662617,-18.1028555,37.7485923
2019-09-08 10:07:57,0,0,5.57,0.9019746619,2.134951082,9.527146226,0.000878957874,-0.006259207696,-0.00627473568,0.5923981534,2.600388822,9.436975912,1.703013109,-18.02393714,38.15128355
2019-09-08 10:07:58,0,0,5.57,0.807908903,2.160814765,9.505331506,-0.01170716176,0.0001110192319,-0.007950593064,0.5927084499,2.595456191,9.438311153,1.863829169,-17.77641208,37.88619952
2019-09-08 10:07:58,0,0,5.57,0.7425168596,2.383741549,9.468353023,-0.007550907015,-0.004664918831,-0.003863414535,0.5913672773,2.597916166,9.43771973,1.72747523,-17.34873865,38.16170458
2019-09-08 10:07:58,0,0,5.57,0.7600348207,2.304444035,9.494398379,-0.01988763908,-0.01312560286,0.006707417785,0.5945688312,2.591225732,9.439356234,1.946417086,-17.5063978,37.54712501
2019-09-08 10:07:58,0,0,5.57,0.7659181647,2.514574007,9.512276061,-0.01600613188,0.02499869674,-1.91E-05,0.5922144073,2.595027481,9.43845991,1.661469479,-18.51858356,38.3624684
2019-09-08 10:07:58,0,0,5.57,0.8330618788,2.730388633,9.32802145,-0.04521931475,-0.001073303084,-0.007008319586,0.5875246829,2.600405347,9.437173426,2.187820833,-17.7328517,37.97856778
2019-09-08 10:07:58,0,0,5.57,0.8202320443,2.370561462,9.469191262,0.03250400842,-0.01300244229,0.009335880892,0.5941089363,2.583988208,9.441372852,2.013026165,-18.46392195,37.67086157
2019-09-08 10:07:58,0,0,5.57,1.077109484,2.284904828,9.46920167,-0.02900181126,0.001111276818,0.0308957749,0.5920332034,2.60550782,9.435592919,1.261516323,-17.6668089,37.95624507
2019-09-08 10:07:58,0,0,5.57,0.4553425509,2.311310144,9.605988031,-0.07333838081,-0.02650066481,0.0004058032446,0.5968618233,2.621095316,9.43100877,1.742767695,-18.1265708,38.24970055
2019-09-08 10:07:58,0,0,5.57,0.3638516011,2.15077254,9.653413336,0.05740265644,-0.01107475234,0.0104283432,0.6006811047,2.567518199,9.44537977,2.427064204,-17.96880324,37.83095518
2019-09-08 10:07:58,0,0,5.57,0.5439016981,2.818418183,9.014719454,-0.1398640542,-0.001929537599,0.01435118648,0.5987829589,2.609260856,9.434138434,1.331053781,-17.28677979,37.2657073
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.6278173408,2.353796552,9.499142011,-0.1978391091,-0.01757763303,-0.04412376207,0.6169905704,2.547478686,9.449859642,2.129290388,-18.34132779,37.76495356
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.6766426271,2.266858434,9.868784471,-0.005236034953,0.09907029522,0.01053590336,0.5677363546,2.618265507,9.43361439,2.045052091,-18.87384382,37.58403759
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,1.155462124,2.410697558,9.643699144,0.06909538422,0.007952393118,0.03029544261,0.5855005788,2.572835974,9.444976164,2.202648321,-17.853287,38.78990956
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.8097952115,2.353572439,9.748746251,0.05186843036,0.009495741563,-0.03503384123,0.5990008101,2.581044049,9.441874348,1.992818472,-17.57995254,37.75142041
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.7811692147,1.932898147,9.561439434,-0.02369156142,0.02097564697,0.01041018696,0.6010362946,2.573750884,9.443749593,2.230037893,-17.97054785,38.30093133
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.4890655657,2.580950753,9.393179849,0.06822101711,0.03237059698,-0.02656602998,0.5843852656,2.608339857,9.435295235,2.049804498,-18.17538056,38.50356273
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.5101232642,2.489294106,9.378858715,-0.04475016882,0.01010960901,0.01915415561,0.5981713049,2.587747165,9.440085449,1.76969229,-17.58643479,38.48406814
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.7682447554,2.431628039,9.454088101,0.02910836952,0.02319923992,0.007626364183,0.5929691346,2.595623955,9.438248712,2.087442678,-17.65835179,37.83973698
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.85835483,2.353344491,9.547564605,0.01837319964,0.01356808656,0.001429479248,0.589699624,2.602898349,9.436456092,2.313181264,-18.09917433,38.20636702
2019-09-08 10:07:59,-20.89479835,-13.11652778,0,0.8608761352,2.188300494,9.719978507,-0.04439078394,0.008979289358,-0.0008740586222,0.5941434656,2.590915065,9.439468261,2.094393557,-18.80689529,38.08201682
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.8807403874,2.458664024,9.459999031,0.007311530627,0.00266202007,-0.005477582037,0.5906618812,2.597808893,9.437689582,1.660517174,-17.97276475,38.39962904
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.9537176681,2.09487628,9.59606588,-0.00660137268,0.02175902412,-0.01666704994,0.5951434137,2.589970885,9.4396648,1.824471435,-17.82095649,37.50611169
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.7742964562,2.16200169,9.513795522,-0.00375150661,-0.02020052584,0.002410347215,0.593649423,2.590486354,9.439617019,1.675554362,-17.17169019,38.11633867
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.6660251935,2.223139646,9.375117758,-0.000316046463,0.01154092332,-0.005395287448,0.5910918489,2.596741988,9.438059502,1.593051419,-17.57209848,37.19256031
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.6919288542,2.189289364,9.470853948,0.008651660696,0.008496156951,0.005749532887,0.592201104,2.595425074,9.438351549,2.139177442,-16.99147965,38.03773967
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.6847644385,2.260950148,9.519254472,-0.005059644193,0.005418848571,0.003824026317,0.5924359025,2.597090029,9.437879538,1.717122149,-17.81642261,37.64666621
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.7278441327,2.371675778,9.625695515,-0.01629304266,0.01014652587,0.001558990088,0.5928562263,2.592486669,9.439117439,1.828770391,-18.53743783,38.09741195
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.8806013166,2.397011705,9.664525292,-0.005318608763,0.006348615889,3.47E-05,0.5936095132,2.591679135,9.439291934,1.70647669,-18.30353416,38.10318457
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.8802022811,2.27799105,9.601371557,-0.01132004677,0.004831624554,-0.008707029337,0.5939086672,2.58925011,9.439940272,1.930856399,-17.88737209,38.17219817
2019-09-08 10:08:00,-20.89479835,-13.11652778,0,0.7546212103,2.24490911,9.537725516,-0.003929036365,-0.01095201965,-0.004442930026,0.5916214798,2.591765894,9.43939291,1.886583437,-17.82577923,37.96066514
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.6955555155,2.23142368,9.477020439,-0.001876114511,0.004705650828,-0.01290416524,0.5912115782,2.593163645,9.439034758,1.628945573,-17.24795705,37.62074712
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.6227901338,2.192329485,9.532371325,-0.009641886658,-0.004485137426,-0.007982665059,0.5930342105,2.592231979,9.439176214,1.364522682,-17.5840215,37.40757765
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.731423174,2.107153635,9.523402282,-0.001300732728,0.01275732117,-0.004311725501,0.5907056728,2.594536536,9.438689461,2.021218871,-18.00573563,37.60684457
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.8430939775,2.306053568,9.586467219,-0.006825162076,0.01543889457,0.002533370412,0.5938235253,2.592311241,9.439001001,1.779278121,-17.19208529,37.91803229
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.8689285643,2.203431244,9.661331322,0.006155084138,-0.002833062227,0.004619635106,0.5916236405,2.593871906,9.43881437,1.373898814,-18.11118186,37.93617395
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.9286266017,2.357210309,9.545428739,-0.01035683449,-0.003578343319,0.006255744508,0.593362852,2.591815782,9.439269889,1.509729254,-18.11875501,38.00245169
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.8491905804,2.410761767,9.478293205,-0.001235321313,0.01486641839,0.001329150715,0.5932808717,2.592095332,9.439198259,1.655949996,-18.41508984,38.5213979
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.7417558242,2.216322368,9.53633762,-0.004574942895,-2.79E-05,-0.004884491912,0.5934869028,2.592449462,9.439088065,1.793038184,-18.56612101,37.77507597
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.7607174085,2.1920409,9.532617963,-0.006935810723,-0.004872764743,-0.006377901132,0.5940726278,2.588691009,9.440083533,1.920109812,-17.66095705,37.51850043
2019-09-08 10:08:01,-20.89479835,-13.11652778,0,0.79550103,2.122224386,9.509924233,-0.01032135347,0.001431637645,-0.009220023606,0.5939601592,2.591845324,9.439120385,1.475822875,-17.75657436,37.90510934
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.8418688804,2.164796373,9.544359699,-0.00557501806,-0.01027078636,-0.003342579588,0.5933215017,2.591604555,9.439330497,2.142523046,-16.93737486,37.70060249
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.8631932576,2.238826877,9.565639106,-0.01592216139,0.001338842578,0.0003058319475,0.5944027098,2.589678821,9.439791514,1.628003922,-17.67442091,37.80026784
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.8582303932,2.54755066,9.530239186,-0.006121747227,0.02409883732,-0.002650922418,0.5929062778,2.593677874,9.438683246,1.705465863,-17.99501191,37.75878219
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.8483892754,2.469907765,9.631731058,-0.004871191284,0.007749849365,-2.83E-05,0.5942373087,2.588833913,9.440033947,1.911638232,-18.30566712,38.15322647
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.8099196912,2.319634618,9.630019194,-0.008408332021,0.006799611294,-0.00159245791,0.5923068099,2.591542321,9.43941129,1.577838782,-18.50153512,37.77084753
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.7430209995,2.153708696,9.591589498,-0.001672964339,-0.008681985207,0.01036437322,0.5932409619,2.593288113,9.438873173,2.152762055,-18.49387745,38.18978021
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.6510802435,2.149200551,9.534207634,0.003862545631,0.003663192572,0.008654810592,0.5933326442,2.589100949,9.440017399,1.305581883,-17.87822336,37.87648196
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.772972404,2.075500278,9.577312505,0.003503126779,-0.007764539189,0.002852313864,0.5950333864,2.589641614,9.43976214,1.346264617,-17.38729698,38.19622593
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.7964699916,2.309451267,9.590891522,0.0035965526,-0.008473661038,-0.002028668263,0.5927026879,2.589840159,9.439853926,1.259739296,-17.65638844,37.49636655
2019-09-08 10:08:02,-20.89479835,-13.11652778,0,0.8168564097,2.482680122,9.60027873,-0.0001875651537,0.007319823334,0.0005270702647,0.5930040027,2.589517146,9.439923724,2.067652209,-18.05783084,38.39743298
2019-09-08 10:08:03,-20.89479835,-13.11652778,0,0.777644694,2.611641652,9.611369356,0.00413096236,0.002671137284,0.001056803051,0.5934433918,2.590132224,9.439727213,1.919063687,-17.92081527,37.00813525
2019-09-08 10:08:03,-20.89479835,-13.11652778,0,0.8094605594,2.539028259,9.594769893,-0.002340665606,-0.0213902626,-0.0034409938,0.593359971,2.589007766,9.440041276,1.791120509,-17.85741659,37.65327954
2019-09-08 10:08:03,-20.89479835,-13.11652778,0,0.716706426,2.334767044,9.51917642,-0.004229996224,0.001614300039,-0.006724161166,0.5927041284,2.591244167,9.439468233,1.442981947,-18.04603858,38.11134208
